customer_id,first_name,last_name,email,phone,registration_date,city,state,country,age_group
CUST000928,Bobby,Padilla,cust000928@example.com,8629415488788,2025-03-14,Angelabury,Alaska,Western Sahara,60+
CUST000929,Leslie,Mcdowell,cust000929@example.com,1431066162313,2025-12-04,Cooperton,Tennessee,India,26-35
CUST000930,Andrew,Johnson,cust000930@example.com,5048355052504,2024-06-13,South Andreaberg,South Carolina,Netherlands,46-60
CUST000931,Luis,Werner,cust000931@example.com,8353931751169,2025-02-13,Bryanhaven,New Hampshire,Bolivia,36-45
CUST000932,Erin,Sanchez,cust000932@example.com,2381814769769,2024-11-29,Hernandezburgh,Colorado,Japan,26-35
CUST000933,Christopher,Crane,cust000933@example.com,1034655546185,2024-10-27,Port Annland,New York,Anguilla,36-45
CUST000934,Erin,Young,cust000934@example.com,5392362205673,2025-01-27,Karinahaven,Oklahoma,Italy,36-45
CUST000935,Patrick,Brooks,cust000935@example.com,4520420226914,2025-06-15,Jonathanland,California,Bangladesh,60+
CUST000936,Kevin,Rodriguez,cust000936@example.com,7652252162014,2025-07-27,South Brianview,Wisconsin,Sri Lanka,26-35
CUST000937,Marcus,Taylor,cust000937@example.com,3347615233282,2025-07-12,Christopherside,Indiana,Somalia,26-35
CUST000938,Michael,Wu,cust000938@example.com,4928244282421,2025-04-09,Ayalaland,Minnesota,Uganda,26-35
CUST000939,Renee,Pierce,cust000939@example.com,1385854017194,2025-02-28,West Lisaview,Montana,Heard Island and McDonald Islands,36-45
CUST000940,Patricia,Johnson,cust000940@example.com,2271373312478,2024-07-13,East Thomasberg,Maine,Swaziland,26-35
CUST000941,Amy,Salinas,cust000941@example.com,8498857099680,2024-09-06,Sandovalport,North Dakota,Burundi,36-45
CUST000942,Jeffrey,Valencia,cust000942@example.com,9996533969557,2025-09-14,New Eduardo,Mississippi,Mayotte,60+
CUST000943,Ronald,Dean,cust000943@example.com,2487246696733,2025-03-20,Dianashire,Alabama,Comoros,60+
CUST000944,Shawn,Franco,cust000944@example.com,0027945668098,2025-03-18,Brittanymouth,Georgia,Marshall Islands,36-45
CUST000945,Sarah,Bradford,cust000945@example.com,2734539863449,2024-09-30,Josephchester,Washington,Australia,46-60
CUST000946,Zachary,Bright,cust000946@example.com,0513644809004,2024-11-06,Conwayside,Wisconsin,Japan,26-35
CUST000947,Sean,Taylor,cust000947@example.com,4376514815083,2024-06-21,Andrewstad,Alabama,Lesotho,18-25
CUST000948,Kevin,Larson,cust000948@example.com,9241943079117,2024-04-11,Lucasport,New York,Brazil,26-35
CUST000949,Cassidy,Pugh,cust000949@example.com,0957748603322,2024-03-14,Joeborough,Hawaii,Norfolk Island,46-60
CUST000950,Travis,Ward,cust000950@example.com,3179992927062,2025-04-28,Stoneberg,Utah,Comoros,36-45
CUST000951,Geoffrey,Dominguez,cust000951@example.com,8421066699942,2025-10-05,Stewartburgh,Montana,Reunion,46-60
CUST000952,Joshua,Jones,cust000952@example.com,0570612211469,2024-10-29,Jillville,Mississippi,Pitcairn Islands,60+
CUST000953,Jeffrey,Bauer,cust000953@example.com,3053597753062,2025-08-02,Sullivanville,Alaska,Northern Mariana Islands,36-45
CUST000954,Melinda,Camacho,cust000954@example.com,8116008247317,2025-02-20,Herrington,Kansas,Burundi,26-35
CUST000955,Kylie,Lam,cust000955@example.com,2070477461838,2025-09-04,South Lisa,Louisiana,Northern Mariana Islands,36-45
CUST000956,Madison,Gibbs,cust000956@example.com,8072166311079,2025-07-15,Dustinview,Vermont,Saint Martin,18-25
CUST000957,Rodney,Hartman,cust000957@example.com,4458806478183,2024-08-29,Collinsfurt,Rhode Island,Palestinian Territory,18-25
CUST000958,Joel,Phillips,cust000958@example.com,9081854567151,2024-08-04,Stevenburgh,Nevada,Gabon,60+
CUST000959,Natalie,Barrett,cust000959@example.com,8835069315671,2024-07-15,East Paul,Montana,Ethiopia,26-35
CUST000960,Jennifer,Taylor,cust000960@example.com,5310702661923,2024-02-21,West Karen,New York,Jordan,60+
CUST000961,Julia,Bradley,cust000961@example.com,7016879716544,2024-11-09,New Kyletown,North Dakota,Congo,46-60
CUST000962,Christina,Moreno,cust000962@example.com,1852205638618,2025-05-12,Barajasfort,New Hampshire,Saint Martin,36-45
CUST000963,Chris,Gilmore,cust000963@example.com,0479308948992,2024-10-28,New Kelseystad,Michigan,Israel,36-45
CUST000964,Christopher,Moore,cust000964@example.com,7192779460149,2024-09-01,West Catherine,Wyoming,Tokelau,36-45
CUST000965,Cynthia,Johnson,cust000965@example.com,9918024656127,2025-10-06,Westhaven,Arkansas,Dominica,36-45
CUST000966,Michael,Prince,cust000966@example.com,5614427895126,2024-09-05,Anthonyborough,Alabama,Pakistan,36-45
CUST000967,Kyle,Jackson,cust000967@example.com,9549398416588,2025-05-13,West Karenstad,New Jersey,Cocos (Keeling) Islands,46-60
CUST000968,Alexis,Graham,cust000968@example.com,2176724522953,2024-04-14,South Josephton,Washington,Western Sahara,18-25
CUST000969,Rachel,Vazquez,cust000969@example.com,0168961868227,2024-12-16,Russellland,Wyoming,Egypt,46-60
CUST000970,Daniel,Nelson,cust000970@example.com,4303058167589,2025-02-02,Browntown,Vermont,Russian Federation,60+
CUST000971,Brent,Reed,cust000971@example.com,7494081246821,2025-06-05,Leahshire,Missouri,Mexico,46-60
CUST000972,Stacey,Chen,cust000972@example.com,2042917311447,2025-03-30,New Ryan,Mississippi,China,36-45
CUST000973,Sheryl,Smith,cust000973@example.com,2192181931019,2024-04-01,North Hannah,Utah,Zimbabwe,18-25
CUST000974,Danny,Brown,cust000974@example.com,5958845045583,2024-08-02,Angelahaven,North Carolina,Tanzania,26-35
CUST000975,Kristi,Smith,cust000975@example.com,8937875473163,2025-10-07,North Benjaminview,New Mexico,Uganda,18-25
CUST000976,Nicholas,Brown,cust000976@example.com,5951665631230,2024-11-06,Ericberg,New York,Reunion,36-45
CUST000977,Melissa,Nguyen,cust000977@example.com,6270365890241,2025-03-29,New Judyview,Iowa,Maldives,36-45
CUST000978,Jacqueline,Saunders,cust000978@example.com,1547002079839,2024-05-29,Reesebury,Ohio,Cayman Islands,46-60
CUST000979,Lisa,Mcdaniel,cust000979@example.com,7210700973630,2025-12-01,Daniellehaven,Kentucky,Norway,60+
CUST000980,Corey,Rojas,cust000980@example.com,0569978370692,2024-10-20,North Matthewmouth,Delaware,Mozambique,60+
CUST000981,John,Summers,cust000981@example.com,2582181657453,2024-03-17,Stephensbury,Oregon,New Zealand,18-25
CUST000982,Joseph,Gonzales,cust000982@example.com,7991574283605,2025-06-12,Mistyfurt,New Hampshire,Netherlands,36-45
CUST000983,Jack,Duarte,cust000983@example.com,0650411922343,2024-05-29,Waltonshire,Georgia,Tonga,26-35
CUST000984,Bryan,Davis,cust000984@example.com,2086552527568,2024-04-07,Gomezport,Minnesota,Montenegro,36-45
CUST000985,Gregory,Leblanc,cust000985@example.com,5012393158110,2024-01-02,New Robert,Vermont,Cuba,36-45
CUST000986,Melissa,Garcia,cust000986@example.com,3801327311736,2024-07-29,North Natalieville,Maine,Cuba,36-45
CUST000987,Aaron,Brown,cust000987@example.com,5686188178736,2024-04-21,Rodriguezfort,Oklahoma,Northern Mariana Islands,46-60
CUST000988,Mary,Murray,cust000988@example.com,2416825771129,2025-02-02,South Andreafurt,Montana,Haiti,36-45
CUST000989,Tonya,Smith,cust000989@example.com,6882057288885,2025-06-21,Loveville,Alabama,Mexico,26-35
CUST000990,Connie,Mcdonald,cust000990@example.com,5412529939014,2024-03-10,South Garyborough,Washington,Indonesia,60+
CUST000991,Amanda,Cherry,cust000991@example.com,4698709172879,2024-05-26,Lauraport,Minnesota,Iran,36-45
CUST000992,Theresa,Freeman,cust000992@example.com,5020915221963,2024-08-24,Reginaborough,Tennessee,Cameroon,26-35
CUST000993,Lisa,Rhodes,cust000993@example.com,3796808970849,2025-03-27,Jenniferborough,Vermont,Tokelau,36-45
CUST000994,Jerry,Cruz,cust000994@example.com,2401684539829,2024-12-25,Stephensfort,Michigan,Lao People's Democratic Republic,18-25
CUST000995,Victor,Williams,cust000995@example.com,5428916154940,2025-07-03,Port Justinborough,Hawaii,Mali,46-60
CUST000996,Suzanne,Williams,cust000996@example.com,0735863859629,2025-04-19,Lake Ericbury,Ohio,Ethiopia,60+
CUST000997,Kimberly,King,cust000997@example.com,2336338681325,2024-06-25,North Michellebury,Pennsylvania,Lebanon,26-35
CUST000998,Jamie,Woods,cust000998@example.com,6886493673064,2024-04-19,South Brandy,Utah,Maldives,26-35
CUST000999,Timothy,Mcbride,cust000999@example.com,7570895525742,2024-07-30,Lindashire,Texas,Cambodia,18-25
CUST001000,Sally,Foster,cust001000@example.com,6241192365026,2025-01-14,Timothyside,New Hampshire,Turkey,60+
